2018/2019,shot,outcome,Blocked,Lionel Andrés Messi Cuccittini,30,0.5953488372093022
2018/2019,shot,outcome,Wayward,Lionel Andrés Messi Cuccittini,3,0.5953488372093022
2018/2019,shot,outcome,Off T,Yuri Berchiche Izeta,3,-0.03999999999999998
2018/2019,shot,outcome,Blocked,Yuri Berchiche Izeta,2,-0.03999999999999998
2018/2019,shot,outcome,Goal,ALL,110,0.37593220338983047
2018/2019,shot,outcome,Post,ALL,22,0.37593220338983047
2018/2019,shot,outcome,Saved,ALL,241,0.37593220338983047
2018/2019,shot,outcome,Saved to Post,ALL,1,0.37593220338983047
2018/2019,shot,outcome,Off T,ALL,265,0.37593220338983047
2018/2019,shot,outcome,Blocked,ALL,207,0.37593220338983047
2018/2019,shot,outcome,Saved Off Target,ALL,1,0.37593220338983047
2018/2019,shot,outcome,Wayward,ALL,38,0.37593220338983047
2015/2016,shot,outcome,Saved,Sabin Merino Zuloaga,2,0.5
2015/2016,shot,outcome,Saved,Denis Suárez Fernández,1,0.5
2015/2016,shot,outcome,Blocked,Francisco Román Alarcón Suárez,1,0.2
2015/2016,shot,outcome,Off T,José Luis García del Pozo,1,-0.2
2015/2016,shot,outcome,Saved,Raphaël Varane,1,0.5
2015/2016,shot,outcome,Blocked,Daniel Parejo Muñoz,1,0.2
2015/2016,shot,outcome,Saved,Sergio Busquets i Burgos,2,0.16666666666666666
2015/2016,shot,outcome,Off T,Sergio Busquets i Burgos,2,0.16666666666666666
2015/2016,shot,outcome,Blocked,Sergio Busquets i Burgos,2,0.16666666666666666
2015/2016,shot,outcome,Off T,Rubén Salvador Pérez Del Mármol,1,0.0
2015/2016,shot,outcome,Blocked,Rubén Salvador Pérez Del Mármol,1,0.0
2015/2016,shot,outcome,Blocked,Rubén Pardo Gutiérrez,1,0.2
2015/2016,shot,outcome,Off T,Gonzalo Escalante,1,-0.2
2015/2016,shot,outcome,Goal,Marc Bartra Aregall,2,0.9
2015/2016,shot,outcome,Off T,Marc Bartra Aregall,2,0.9
2015/2016,shot,outcome,Goal,Mikel Oyarzabal Ugarte,1,0.375
2015/2016,shot,outcome,Off T,Mikel Oyarzabal Ugarte,1,0.375
2015/2016,shot,outcome,Blocked,Mikel Oyarzabal Ugarte,1,0.375
2015/2016,shot,outcome,Wayward,Mikel Oyarzabal Ugarte,1,0.375
2015/2016,shot,outcome,Off T,Javier Eraso Goñi,2,-0.2
2015/2016,shot,outcome,Saved,Gareth Frank Bale,4,0.26666666666666666
2015/2016,shot,outcome,Off T,Gareth Frank Bale,2,0.26666666666666666
2015/2016,shot,outcome,Goal,Luis Alberto Suárez Díaz,34,0.7044642857142857
2015/2016,shot,outcome,Post,Luis Alberto Suárez Díaz,5,0.7044642857142857
2015/2016,shot,outcome,Saved,Luis Alberto Suárez Díaz,24,0.7044642857142857
2015/2016,shot,outcome,Off T,Luis Alberto Suárez Díaz,34,0.7044642857142857
2015/2016,shot,outcome,Blocked,Luis Alberto Suárez Díaz,11,0.7044642857142857
2015/2016,shot,outcome,Saved Off Target,Luis Alberto Suárez Díaz,1,0.7044642857142857
2015/2016,shot,outcome,Wayward,Luis Alberto Suárez Díaz,3,0.7044642857142857
2015/2016,shot,outcome,Blocked,Beñat Etxebarria Urkiaga,1,0.2
2015/2016,shot,outcome,Saved,Óscar de Marcos Arana,1,0.15
2015/2016,shot,outcome,Off T,Óscar de Marcos Arana,1,0.15
2015/2016,shot,outcome,Blocked,Gerard Moreno Balaguero,1,0.2
2015/2016,shot,outcome,Saved,Rubén Rochina Naixes,1,0.033333333333333326
2015/2016,shot,outcome,Off T,Rubén Rochina Naixes,2,0.033333333333333326
2015/2016,shot,outcome,Saved,Kevin Gameiro,1,0.5
2015/2016,shot,outcome,Off T,Hugo Mallo Novegil,2,-0.2
2015/2016,shot,outcome,Blocked,Daniel Carvajal Ramos,1,0.2
2015/2016,shot,outcome,Saved,Roberto José Rosales Altuve,1,0.35
2015/2016,shot,outcome,Blocked,Roberto José Rosales Altuve,1,0.35
2015/2016,shot,outcome,Saved,Jordi Alba Ramos,1,0.1
2015/2016,shot,outcome,Off T,Jordi Alba Ramos,2,0.1
2015/2016,shot,outcome,Blocked,Jordi Alba Ramos,2,0.1
2015/2016,shot,outcome,Off T,Filipe Luís Kasmirski,1,-0.2
2015/2016,shot,outcome,Off T,Markel Susaeta Laskurain,1,-0.2
2015/2016,shot,outcome,Off T,Fabián Ariel Orellana Valenzuela,1,0.06666666666666667
2015/2016,shot,outcome,Blocked,Fabián Ariel Orellana Valenzuela,2,0.06666666666666667
2015/2016,shot,outcome,Goal,John Guidetti,2,1.2666666666666666
2015/2016,shot,outcome,Off T,John Guidetti,1,1.2666666666666666
2015/2016,shot,outcome,Post,Sergi Roberto Carnicer,1,0.15000000000000002
2015/2016,shot,outcome,Saved,Sergi Roberto Carnicer,1,0.15000000000000002
2015/2016,shot,outcome,Off T,Sergi Roberto Carnicer,4,0.15000000000000002
2015/2016,shot,outcome,Blocked,Sergi Roberto Carnicer,4,0.15000000000000002
2015/2016,shot,outcome,Goal,Santiago Mina Lorenzo,2,2.0
2015/2016,shot,outcome,Off T,Hernán Arsenio Pérez González,1,-0.2
2015/2016,shot,outcome,Blocked,Antonio García Aranda,1,0.2
2015/2016,shot,outcome,Blocked,Luka Modrić,2,0.2
2015/2016,shot,outcome,Off T,Aritz Aduriz Zubeldia,1,-0.2
2015/2016,shot,outcome,Saved,Daniel Wass,1,0.04000000000000001
2015/2016,shot,outcome,Off T,Daniel Wass,1,0.04000000000000001
2015/2016,shot,outcome,Blocked,Daniel Wass,2,0.04000000000000001
2015/2016,shot,outcome,Wayward,Daniel Wass,1,0.04000000000000001
2015/2016,shot,outcome,Off T,Papa Kouly Diop,2,-0.2
2015/2016,shot,outcome,Saved,Adrián Embarba Blázquez,3,0.5
2015/2016,shot,outcome,Saved,Duje Čop,3,0.375
2015/2016,shot,outcome,Saved Off Target,Duje Čop,1,0.375
2015/2016,shot,outcome,Wayward,José María Giménez de Vargas,1,-0.5
2015/2016,shot,outcome,Off T,Charles Días Barbosa de Oliveira,1,0.016666666666666677
2015/2016,shot,outcome,Blocked,Charles Días Barbosa de Oliveira,4,0.016666666666666677
2015/2016,shot,outcome,Wayward,Charles Días Barbosa de Oliveira,1,0.016666666666666677
2015/2016,shot,outcome,Goal,Munir El Haddadi Mohamed,3,0.45
2015/2016,shot,outcome,Saved,Munir El Haddadi Mohamed,3,0.45
2015/2016,shot,outcome,Off T,Munir El Haddadi Mohamed,7,0.45
2015/2016,shot,outcome,Blocked,Munir El Haddadi Mohamed,1,0.45
2015/2016,shot,outcome,Blocked,Jorge Andújar Moreno,2,-0.033333333333333326
2015/2016,shot,outcome,Wayward,Jorge Andújar Moreno,1,-0.033333333333333326
2015/2016,shot,outcome,Off T,Sergio Canales Madrazo,1,-0.2
2015/2016,shot,outcome,Off T,Rodrigo Moreno Machado,1,-0.2
2015/2016,shot,outcome,Off T,Víctor Sánchez Mata,1,-0.2
2015/2016,shot,outcome,Post,Manuel Trigueros Muñoz,1,0.18000000000000005
2015/2016,shot,outcome,Saved,Manuel Trigueros Muñoz,1,0.18000000000000005
2015/2016,shot,outcome,Off T,Manuel Trigueros Muñoz,3,0.18000000000000005
2015/2016,shot,outcome,Saved,Mubarak Wakaso,1,0.5
2015/2016,shot,outcome,Goal,Gerard Piqué Bernabéu,2,0.5272727272727273
2015/2016,shot,outcome,Saved,Gerard Piqué Bernabéu,3,0.5272727272727273
2015/2016,shot,outcome,Saved to Post,Gerard Piqué Bernabéu,1,0.5272727272727273
2015/2016,shot,outcome,Off T,Gerard Piqué Bernabéu,2,0.5272727272727273
2015/2016,shot,outcome,Blocked,Gerard Piqué Bernabéu,2,0.5272727272727273
2015/2016,shot,outcome,Wayward,Gerard Piqué Bernabéu,1,0.5272727272727273
2015/2016,shot,outcome,Saved,Sandro Ramírez Castillo,1,0.033333333333333326
2015/2016,shot,outcome,Off T,Sandro Ramírez Castillo,2,0.033333333333333326
2015/2016,shot,outcome,Saved,Antoine Griezmann,1,0.15
2015/2016,shot,outcome,Off T,Antoine Griezmann,1,0.15
2015/2016,shot,outcome,Off T,Roque Mesa Quevedo,2,-0.2
2015/2016,shot,outcome,Goal,Karim Benzema,1,0.4833333333333333
2015/2016,shot,outcome,Saved,Karim Benzema,1,0.4833333333333333
2015/2016,shot,outcome,Off T,Karim Benzema,1,0.4833333333333333
2015/2016,shot,outcome,Blocked,Karim Benzema,3,0.4833333333333333
2015/2016,shot,outcome,Off T,Iván Ramis Barrios,1,-0.2
2015/2016,shot,outcome,Goal,Willian José da Silva,1,0.55
2015/2016,shot,outcome,Off T,Willian José da Silva,1,0.55
2015/2016,shot,outcome,Blocked,Willian José da Silva,2,0.55
2015/2016,shot,outcome,Saved,Álvaro González Soberón,1,0.5
2015/2016,shot,outcome,Blocked,Asier Illarramendi Andonegi,1,0.2
2015/2016,shot,outcome,Goal,Thomas Vermaelen,1,1.0
2015/2016,shot,outcome,Saved,Thomas Vermaelen,2,1.0
2015/2016,shot,outcome,Saved,Moisés Gómez Bordonado,1,0.15
2015/2016,shot,outcome,Off T,Moisés Gómez Bordonado,1,0.15
2015/2016,shot,outcome,Blocked,Iñaki Williams Arthuer,1,0.2
2015/2016,shot,outcome,Goal,Rafael Alcântara do Nascimento,1,0.6666666666666666
2015/2016,shot,outcome,Saved,Rafael Alcântara do Nascimento,1,0.6666666666666666
2015/2016,shot,outcome,Wayward,Rafael Alcântara do Nascimento,1,0.6666666666666666
2015/2016,shot,outcome,Goal,Víctor Machín Pérez,1,0.8999999999999999
2015/2016,shot,outcome,Saved,Víctor Machín Pérez,1,0.8999999999999999
2015/2016,shot,outcome,Blocked,Víctor Machín Pérez,1,0.8999999999999999
2015/2016,shot,outcome,Goal,Jorge Resurrección Merodio,1,2.0
2015/2016,shot,outcome,Post,José Luis Morales Nogales,1,0.2333333333333333
2015/2016,shot,outcome,Blocked,José Luis Morales Nogales,1,0.2333333333333333
2015/2016,shot,outcome,Wayward,José Luis Morales Nogales,1,0.2333333333333333
2015/2016,shot,outcome,Saved,Saúl Ñíguez Esclapez,1,0.5
2015/2016,shot,outcome,Goal,Iago Aspas Juncal,2,0.7166666666666667
2015/2016,shot,outcome,Saved,Iago Aspas Juncal,1,0.7166666666666667
2015/2016,shot,outcome,Off T,Iago Aspas Juncal,2,0.7166666666666667
2015/2016,shot,outcome,Blocked,Iago Aspas Juncal,1,0.7166666666666667
2015/2016,shot,outcome,Saved,Roger Martí Salvador,1,0.5
2015/2016,shot,outcome,Goal,Ivan Rakitić,7,0.4081081081081081
2015/2016,shot,outcome,Saved,Ivan Rakitić,5,0.4081081081081081
2015/2016,shot,outcome,Off T,Ivan Rakitić,16,0.4081081081081081
2015/2016,shot,outcome,Blocked,Ivan Rakitić,9,0.4081081081081081
2015/2016,shot,outcome,Goal,Lionel Andrés Messi Cuccittini,26,0.519620253164557
2015/2016,shot,outcome,Post,Lionel Andrés Messi Cuccittini,5,0.519620253164557
2015/2016,shot,outcome,Saved,Lionel Andrés Messi Cuccittini,48,0.519620253164557
2015/2016,shot,outcome,Saved to Post,Lionel Andrés Messi Cuccittini,1,0.519620253164557
2015/2016,shot,outcome,Off T,Lionel Andrés Messi Cuccittini,36,0.519620253164557
2015/2016,shot,outcome,Blocked,Lionel Andrés Messi Cuccittini,40,0.519620253164557
2015/2016,shot,outcome,Saved Off Target,Lionel Andrés Messi Cuccittini,1,0.519620253164557
2015/2016,shot,outcome,Wayward,Lionel Andrés Messi Cuccittini,1,0.519620253164557
2015/2016,shot,outcome,Off T,Ibai Gómez Pérez,1,-0.2
2015/2016,shot,outcome,Saved,Yuri Berchiche Izeta,1,0.15
2015/2016,shot,outcome,Off T,Yuri Berchiche Izeta,1,0.15
2015/2016,shot,outcome,Blocked,Rubén Castro Martín,1,0.2
2015/2016,shot,outcome,Off T,Miguel Filipe Nunes Cardoso,2,-0.06666666666666667
2015/2016,shot,outcome,Blocked,Miguel Filipe Nunes Cardoso,1,-0.06666666666666667
2015/2016,shot,outcome,Saved,Francisco José Molinero Calderón,1,0.5
2015/2016,shot,outcome,Saved,Álvaro Cejudo Carmona,2,0.01999999999999999
2015/2016,shot,outcome,Off T,Álvaro Cejudo Carmona,2,0.01999999999999999
2015/2016,shot,outcome,Wayward,Álvaro Cejudo Carmona,1,0.01999999999999999
2015/2016,shot,outcome,Saved,David Rodríguez Lombán,1,0.16666666666666666
2015/2016,shot,outcome,Off T,David Rodríguez Lombán,1,0.16666666666666666
2015/2016,shot,outcome,Blocked,David Rodríguez Lombán,1,0.16666666666666666
2015/2016,shot,outcome,Off T,Germán Alejandro Pezzella,1,-0.35
2015/2016,shot,outcome,Wayward,Germán Alejandro Pezzella,1,-0.35
2015/2016,shot,outcome,Goal,Arda Turan,2,0.44999999999999996
2015/2016,shot,outcome,Saved,Arda Turan,1,0.44999999999999996
2015/2016,shot,outcome,Off T,Arda Turan,3,0.44999999999999996
2015/2016,shot,outcome,Blocked,Arda Turan,1,0.44999999999999996
2015/2016,shot,outcome,Wayward,Arda Turan,1,0.44999999999999996
2015/2016,shot,outcome,Saved to Post,Gonzalo Castro Irizábal,1,0.8
2015/2016,shot,outcome,Blocked,Francisco Alcácer García,1,-0.15
2015/2016,shot,outcome,Wayward,Francisco Alcácer García,1,-0.15
2015/2016,shot,outcome,Off T,Ricky van Wolfswinkel,1,-0.35
2015/2016,shot,outcome,Wayward,Ricky van Wolfswinkel,1,-0.35
2015/2016,shot,outcome,Saved,Ignacio Camacho Barnola,2,0.5
2015/2016,shot,outcome,Goal,Juan Pablo Añor Acosta,1,2.0
2015/2016,shot,outcome,Off T,Marcelo Vieira da Silva Júnior,1,0.0
2015/2016,shot,outcome,Blocked,Marcelo Vieira da Silva Júnior,1,0.0
2015/2016,shot,outcome,Saved,Francisco Manuel Rico Castro,1,0.5
2015/2016,shot,outcome,Blocked,Víctor Guillermo Álvarez Delgado,1,0.2
2015/2016,shot,outcome,Off T,Jérémy Mathieu,2,0.0
2015/2016,shot,outcome,Blocked,Jérémy Mathieu,2,0.0
2015/2016,shot,outcome,Saved,Fayçal Fajr,1,0.033333333333333326
2015/2016,shot,outcome,Off T,Fayçal Fajr,2,0.033333333333333326
2015/2016,shot,outcome,Saved,Claudio Beauvue,1,0.09999999999999999
2015/2016,shot,outcome,Off T,Claudio Beauvue,1,0.09999999999999999
2015/2016,shot,outcome,Saved Off Target,Claudio Beauvue,1,0.09999999999999999
2015/2016,shot,outcome,Saved,Deyverson Brum Silva Acosta,4,0.07500000000000001
2015/2016,shot,outcome,Off T,Deyverson Brum Silva Acosta,2,0.07500000000000001
2015/2016,shot,outcome,Wayward,Deyverson Brum Silva Acosta,2,0.07500000000000001
2015/2016,shot,outcome,Goal,Cédric Bakambu,1,0.6000000000000001
2015/2016,shot,outcome,Saved,Cédric Bakambu,2,0.6000000000000001
2015/2016,shot,outcome,Off T,Cédric Bakambu,1,0.6000000000000001
2015/2016,shot,outcome,Blocked,Cédric Bakambu,1,0.6000000000000001
2015/2016,shot,outcome,Off T,Juan Domínguez Lamas,1,-0.2
2015/2016,shot,outcome,Off T,Tiago Cardoso Mendes,1,-0.2
2015/2016,shot,outcome,Saved,Federico Nicolás Cartabia,1,0.35
2015/2016,shot,outcome,Blocked,Federico Nicolás Cartabia,1,0.35
2015/2016,shot,outcome,Off T,Óliver Torres Muñoz,1,-0.2
2015/2016,shot,outcome,Goal,Víctor Casadesús Castaño,1,2.0
2015/2016,shot,outcome,Post,Javier Alejandro Mascherano,1,0.43333333333333335
2015/2016,shot,outcome,Saved,Javier Alejandro Mascherano,1,0.43333333333333335
2015/2016,shot,outcome,Off T,Javier Alejandro Mascherano,1,0.43333333333333335
2015/2016,shot,outcome,Saved,Armindo Tué Na Bangna,1,0.075
2015/2016,shot,outcome,Off T,Armindo Tué Na Bangna,2,0.075
2015/2016,shot,outcome,Blocked,Armindo Tué Na Bangna,1,0.075
2015/2016,shot,outcome,Wayward,Simão Mate,1,-0.5
2015/2016,shot,outcome,Off T,Luis Alberto Romero Alconchel,1,-0.2
2015/2016,shot,outcome,Off T,Josep Señé Escudero,1,-0.2
2015/2016,shot,outcome,Goal,Alejandro Bergantiños García,1,2.0
2015/2016,shot,outcome,Off T,Adriano Correia Claro,1,-0.2
2015/2016,shot,outcome,Off T,Steven N''Kemboanza Mike Christopher Nzonzi,1,-0.35
2015/2016,shot,outcome,Wayward,Steven N''Kemboanza Mike Christopher Nzonzi,1,-0.35
2015/2016,shot,outcome,Blocked,Alejandro Barrera García,1,0.2
2015/2016,shot,outcome,Saved,Bruno González Cabrera,1,0.5
2015/2016,shot,outcome,Blocked,Alberto De La Bella Madureño,1,0.2
2015/2016,shot,outcome,Saved,André Filipe Tavares Gomes,1,0.35
2015/2016,shot,outcome,Blocked,André Filipe Tavares Gomes,1,0.35
2015/2016,shot,outcome,Saved,Aymeric Laporte,1,0.3
2015/2016,shot,outcome,Blocked,Aymeric Laporte,2,0.3
2015/2016,shot,outcome,Saved,Alfred John Momar N''Diaye,1,0.5
2015/2016,shot,outcome,Off T,Oriol Riera Magem,2,-0.2
2015/2016,shot,outcome,Goal,Jonathan Viera Ramos,1,0.3375
2015/2016,shot,outcome,Saved,Jonathan Viera Ramos,3,0.3375
2015/2016,shot,outcome,Off T,Jonathan Viera Ramos,4,0.3375
2015/2016,shot,outcome,Off T,Rafael van der Vaart,1,-0.2
2015/2016,shot,outcome,Blocked,Rubén Gracia Calmache,1,0.2
2015/2016,shot,outcome,Saved,Danilo Barbosa da Silva,1,0.16666666666666666
2015/2016,shot,outcome,Off T,Danilo Barbosa da Silva,1,0.16666666666666666
2015/2016,shot,outcome,Blocked,Danilo Barbosa da Silva,1,0.16666666666666666
2015/2016,shot,outcome,Off T,José Antonio García Rabasco,2,-0.2
2015/2016,shot,outcome,Blocked,Antolín Alcáraz Viveros,1,0.2
2015/2016,shot,outcome,Wayward,Aleksandar Pantić,1,-0.5
2015/2016,shot,outcome,Off T,Jefferson Andrés Lerma Solís,2,0.0
2015/2016,shot,outcome,Blocked,Jefferson Andrés Lerma Solís,2,0.0
2015/2016,shot,outcome,Off T,Joaquín José Marín Ruiz,1,-0.2
2015/2016,shot,outcome,Off T,Michael Krohn-Dehli,2,-0.2
2015/2016,shot,outcome,Saved,Javier Márquez Moreno,1,0.5
2015/2016,shot,outcome,Blocked,Enzo Nicolás Pérez,1,0.2
2015/2016,shot,outcome,Off T,Jonás Manuel Gutiérrez,1,-0.2
2015/2016,shot,outcome,Saved,Yannick Ferreira Carrasco,1,0.15
2015/2016,shot,outcome,Off T,Yannick Ferreira Carrasco,1,0.15
2015/2016,shot,outcome,Off T,Víctor Camarasa Ferrando,1,0.0
2015/2016,shot,outcome,Blocked,Víctor Camarasa Ferrando,1,0.0
2015/2016,shot,outcome,Post,Daniel Alves da Silva,1,0.14
2015/2016,shot,outcome,Saved,Daniel Alves da Silva,2,0.14
2015/2016,shot,outcome,Off T,Daniel Alves da Silva,5,0.14
2015/2016,shot,outcome,Blocked,Daniel Alves da Silva,2,0.14
2015/2016,shot,outcome,Goal,Fernando José Torres Sanz,1,0.3666666666666667
2015/2016,shot,outcome,Off T,Fernando José Torres Sanz,2,0.3666666666666667
2015/2016,shot,outcome,Blocked,Fernando José Torres Sanz,3,0.3666666666666667
2015/2016,shot,outcome,Off T,Augusto Matías Fernández,2,-0.2
2015/2016,shot,outcome,Saved,David Simón Rodríguez Santana,1,0.5
2015/2016,shot,outcome,Off T,Wanderson Maciel Sousa Campos,1,-0.2
2015/2016,shot,outcome,Saved,Carles Planas Antolínez,1,0.5
2015/2016,shot,outcome,Off T,Pedro Mosquera Parada,1,-0.35
2015/2016,shot,outcome,Wayward,Pedro Mosquera Parada,1,-0.35
2015/2016,shot,outcome,Saved,Rodrigo Javier De Paul,1,0.16666666666666666
2015/2016,shot,outcome,Off T,Rodrigo Javier De Paul,1,0.16666666666666666
2015/2016,shot,outcome,Blocked,Rodrigo Javier De Paul,1,0.16666666666666666
2015/2016,shot,outcome,Goal,Alberto Mateus Contreiras Gonçalves,1,2.0
2015/2016,shot,outcome,Off T,Roberto Soldado Rillo,1,-0.2
2015/2016,shot,outcome,Off T,Carlos Alberto Vela Garrido,1,-0.2
2015/2016,shot,outcome,Saved,Isaac Ajayi Success,1,0.5
2015/2016,shot,outcome,Saved,Jackson Arley Martínez Valencia,1,0.5
2015/2016,shot,outcome,Off T,Aleix Vidal Parreu,1,-0.2
2015/2016,shot,outcome,Saved,Sergio Ezequiel Araújo,2,0.08000000000000002
2015/2016,shot,outcome,Off T,Sergio Ezequiel Araújo,3,0.08000000000000002
2015/2016,shot,outcome,Off T,Zakaria Bakkali,1,-0.2
2015/2016,shot,outcome,Blocked,Jonhatan Montiel Caballero,1,0.2
2015/2016,shot,outcome,Off T,Nabil Ghilas,1,-0.2
2015/2016,shot,outcome,Goal,Lucas Pérez Martínez,1,0.42857142857142855
2015/2016,shot,outcome,Saved,Lucas Pérez Martínez,2,0.42857142857142855
2015/2016,shot,outcome,Off T,Lucas Pérez Martínez,2,0.42857142857142855
2015/2016,shot,outcome,Blocked,Lucas Pérez Martínez,2,0.42857142857142855
2015/2016,shot,outcome,Off T,Timothée Kolodziejczak,1,-0.2
2015/2016,shot,outcome,Off T,Bernard Mensah,1,-0.2
2015/2016,shot,outcome,Goal,Andrés Iniesta Luján,1,0.1714285714285714
2015/2016,shot,outcome,Post,Andrés Iniesta Luján,1,0.1714285714285714
2015/2016,shot,outcome,Saved,Andrés Iniesta Luján,4,0.1714285714285714
2015/2016,shot,outcome,Off T,Andrés Iniesta Luján,11,0.1714285714285714
2015/2016,shot,outcome,Blocked,Andrés Iniesta Luján,4,0.1714285714285714
2015/2016,shot,outcome,Saved,Jonathan Javier Rodríguez Portillo,2,0.26666666666666666
2015/2016,shot,outcome,Off T,Jonathan Javier Rodríguez Portillo,1,0.26666666666666666
2015/2016,shot,outcome,Saved,Alejandro Menéndez Díez,1,-0.025000000000000022
2015/2016,shot,outcome,Off T,Alejandro Menéndez Díez,3,-0.025000000000000022
2015/2016,shot,outcome,Saved,Aythami Artiles Oliva,1,0.5
2015/2016,shot,outcome,Saved,Omar Mascarell González,1,0.5
2015/2016,shot,outcome,Goal,Cristiano Ronaldo dos Santos Aveiro,1,0.6428571428571428
2015/2016,shot,outcome,Post,Cristiano Ronaldo dos Santos Aveiro,1,0.6428571428571428
2015/2016,shot,outcome,Saved,Cristiano Ronaldo dos Santos Aveiro,3,0.6428571428571428
2015/2016,shot,outcome,Off T,Cristiano Ronaldo dos Santos Aveiro,1,0.6428571428571428
2015/2016,shot,outcome,Blocked,Cristiano Ronaldo dos Santos Aveiro,1,0.6428571428571428
2015/2016,shot,outcome,Off T,Juan Carlos Pérez López,1,-0.2
2015/2016,shot,outcome,Saved,Giuseppe Rossi,1,0.5
2015/2016,shot,outcome,Off T,Adrián González Morales,1,0.06666666666666667
2015/2016,shot,outcome,Blocked,Adrián González Morales,2,0.06666666666666667
2015/2016,shot,outcome,Off T,Jean-Sylvain Claude Babin,1,-0.2
2015/2016,shot,outcome,Blocked,Youssef El-Arabi,1,0.2
2015/2016,shot,outcome,Off T,Abdoul Karim Yoda,1,0.0
2015/2016,shot,outcome,Blocked,Abdoul Karim Yoda,1,0.0
2015/2016,shot,outcome,Goal,Manuel Agudo Durán,1,0.35
2015/2016,shot,outcome,Off T,Manuel Agudo Durán,3,0.35
2015/2016,shot,outcome,Goal,Neymar da Silva Santos Junior,16,0.4747474747474748
2015/2016,shot,outcome,Post,Neymar da Silva Santos Junior,4,0.4747474747474748
2015/2016,shot,outcome,Saved,Neymar da Silva Santos Junior,27,0.4747474747474748
2015/2016,shot,outcome,Saved to Post,Neymar da Silva Santos Junior,1,0.4747474747474748
2015/2016,shot,outcome,Off T,Neymar da Silva Santos Junior,32,0.4747474747474748
2015/2016,shot,outcome,Blocked,Neymar da Silva Santos Junior,18,0.4747474747474748
2015/2016,shot,outcome,Wayward,Neymar da Silva Santos Junior,1,0.4747474747474748
2015/2016,shot,outcome,Off T,Jerónimo Figueroa Cabrera,1,0.0
2015/2016,shot,outcome,Blocked,Jerónimo Figueroa Cabrera,1,0.0
2015/2016,shot,outcome,Post,David Barral Torres,1,1.0
2015/2016,shot,outcome,Off T,Guilherme Magdalena Siqueira,1,-0.2
2015/2016,shot,outcome,Off T,Roberto Román Triguero,2,-0.2
2015/2016,shot,outcome,Saved,Samuel Castillejo Azuaga,1,0.5
2015/2016,shot,outcome,Off T,David Juncà Reñé,1,-0.2
2015/2016,shot,outcome,Blocked,David García Santana,1,0.2
2015/2016,shot,outcome,Saved,Felipe Salvador Caicedo Corozo,1,0.5
2015/2016,shot,outcome,Blocked,Juan Manuel Vargas Risco,1,0.2
2015/2016,shot,outcome,Blocked,Bruno Soriano Llido,2,0.2
2015/2016,shot,outcome,Saved,James David Rodríguez Rubio,2,0.5
2015/2016,shot,outcome,Off T,Alen Halilović,1,0.06666666666666667
2015/2016,shot,outcome,Blocked,Alen Halilović,2,0.06666666666666667
2015/2016,shot,outcome,Saved,Ander Iturraspe Derteano,1,0.5
2015/2016,shot,outcome,Saved,Celso Borges Mora,1,0.35
2015/2016,shot,outcome,Blocked,Celso Borges Mora,1,0.35
2015/2016,shot,outcome,Goal,Carlos Castro García,1,2.0
2015/2016,shot,outcome,Off T,Abdoulaye Doucouré,1,-0.2
2015/2016,shot,outcome,Goal,ALL,117,0.3967430639324488
2015/2016,shot,outcome,Post,ALL,22,0.3967430639324488
2015/2016,shot,outcome,Saved,ALL,207,0.3967430639324488
2015/2016,shot,outcome,Saved to Post,ALL,4,0.3967430639324488
2015/2016,shot,outcome,Off T,ALL,280,0.3967430639324488
2015/2016,shot,outcome,Blocked,ALL,171,0.3967430639324488
2015/2016,shot,outcome,Saved Off Target,ALL,4,0.3967430639324488
2015/2016,shot,outcome,Wayward,ALL,24,0.3967430639324488
2016/2017,shot,outcome,Off T,Carles Aleña Castillo,1,-0.2
2016/2017,shot,outcome,Goal,Denis Suárez Fernández,1,0.44166666666666665
2016/2017,shot,outcome,Saved,Denis Suárez Fernández,5,0.44166666666666665
2016/2017,shot,outcome,Off T,Denis Suárez Fernández,1,0.44166666666666665
2016/2017,shot,outcome,Blocked,Denis Suárez Fernández,5,0.44166666666666665
2016/2017,shot,outcome,Off T,José Luis García del Pozo,1,-0.2
2016/2017,shot,outcome,Saved,Carlos Soler Barragán,2,0.5
2016/2017,shot,outcome,Blocked,Sergio Enrich Ametller,3,-0.08000000000000002
2016/2017,shot,outcome,Wayward,Sergio Enrich Ametller,2,-0.08000000000000002
2016/2017,shot,outcome,Post,Raúl García Escudero,1,0.45
2016/2017,shot,outcome,Saved,Raúl García Escudero,2,0.45
2016/2017,shot,outcome,Off T,Raúl García Escudero,1,0.45
2016/2017,shot,outcome,Saved,Raphaël Varane,1,0.5
2016/2017,shot,outcome,Saved,Juan Francisco Moreno Fuertes,1,0.35
2016/2017,shot,outcome,Blocked,Juan Francisco Moreno Fuertes,1,0.35
2016/2017,shot,outcome,Goal,Ángel Martín Correa,1,2.0
2016/2017,shot,outcome,Saved,Daniel Parejo Muñoz,1,0.25
2016/2017,shot,outcome,Saved Off Target,Daniel Parejo Muñoz,1,0.25
2016/2017,shot,outcome,Saved,Pablo Sarabia García,2,0.25
2016/2017,shot,outcome,Off T,Pablo Sarabia García,1,0.25
2016/2017,shot,outcome,Blocked,Pablo Sarabia García,1,0.25
2016/2017,shot,outcome,Blocked,Sergio Busquets i Burgos,1,-0.15
2016/2017,shot,outcome,Wayward,Sergio Busquets i Burgos,1,-0.15
2016/2017,shot,outcome,Saved,Leonardo Carrilho Baptistão,1,0.35
